timestamp_ms,found,x,y
1777283594927,1,109,113
1777283594960,1,109,113
1777283594992,1,108,112
1777283595027,1,108,112
1777283595061,1,108,112
1777283595092,1,107,111
1777283595127,1,107,111
1777283595161,1,107,111
1777283595192,1,106,111
1777283595227,1,106,111
1777283595260,1,105,110
1777283595292,1,105,110
1777283595328,1,104,109
1777283595360,1,103,109
1777283595392,1,103,109
1777283595427,1,102,108
1777283595461,1,101,108
1777283595492,1,100,107
1777283595527,1,100,107
1777283595560,1,99,107
1777283595592,1,99,106
1777283595627,1,98,106
1777283595661,1,98,106
1777283595692,1,97,105
1777283595727,1,97,105
1777283595759,1,96,104
1777283595794,1,96,104
1777283595828,1,95,104
1777283595860,1,95,104
1777283595892,1,95,103
1777283595927,1,95,104
1777283595961,1,94,103
1777283595992,1,94,103
1777283596027,1,94,103
1777283596061,1,95,103
1777283596092,1,95,103
1777283596127,1,95,103
1777283596160,1,95,103
1777283596192,1,95,103
1777283596227,1,95,104
1777283596261,1,95,104
1777283596292,1,95,104
1777283596327,1,96,105
1777283596361,1,96,105
1777283596392,1,97,105
1777283596427,1,97,105
1777283596461,1,97,105
1777283596492,1,98,106
1777283596527,1,98,106
1777283596561,1,99,106
1777283596592,1,99,107
1777283596627,1,100,107
1777283596661,1,100,107
1777283596692,1,101,107
1777283596727,1,101,107
1777283596761,1,101,107
1777283596792,1,102,107
1777283596827,1,103,108
1777283596860,1,103,108
1777283596892,1,103,108
1777283596927,1,103,108
1777283596961,1,104,108
1777283596992,1,104,108
1777283597027,1,104,108
1777283597059,1,104,108
1777283597092,1,104,108
1777283597127,1,104,108
1777283597161,1,104,108
1777283597192,1,104,108
1777283597227,1,104,108
1777283597261,1,104,108
1777283597292,1,104,108
1777283597327,1,104,108
1777283597361,1,104,108
1777283597392,1,104,108
1777283597427,1,104,108
1777283597461,1,104,108
1777283597492,1,104,108
1777283597527,1,104,108
1777283597562,1,104,107
1777283597592,1,104,107
1777283597627,1,104,107
1777283597660,1,104,107
1777283597692,1,104,107
1777283597727,1,104,107
1777283597760,1,104,107
1777283597792,1,104,107
1777283597827,1,104,107
1777283597859,1,104,107
1777283597892,1,104,107
1777283597927,1,104,107
1777283597961,1,104,107
1777283597992,1,104,107
1777283598027,1,104,107
1777283598061,1,104,107
1777283598092,1,104,107
1777283598127,1,104,107
1777283598161,1,104,107
1777283598192,1,104,107
1777283598227,1,104,107
1777283598261,1,104,107
1777283598292,1,104,107
1777283598327,1,104,107
1777283598361,1,104,107
1777283598392,1,104,107
1777283598427,1,104,107
1777283598461,1,104,107
1777283598492,1,104,107
1777283598527,1,104,107
1777283598561,1,104,107
1777283598592,1,104,107
1777283598627,1,104,107
1777283598661,1,104,107
1777283598692,1,104,107
1777283598727,1,104,107
1777283598761,1,104,107
1777283598792,1,104,107
1777283598827,1,104,107
1777283598861,1,104,107
1777283598892,1,104,107
1777283598927,1,104,107
1777283598960,1,104,107
1777283598992,1,104,107
1777283599027,1,104,107
1777283599059,1,104,107
1777283599092,1,104,107
1777283599127,1,104,107
1777283599161,1,104,107
1777283599192,1,104,107
1777283599227,1,104,107
1777283599259,1,104,107
1777283599292,1,104,107
1777283599327,1,104,107
1777283599360,1,104,107
1777283599392,1,104,107
1777283599427,1,104,107
1777283599461,1,104,107
1777283599492,1,104,107
1777283599529,1,104,107
1777283599565,1,104,107
1777283599596,1,104,107
1777283599628,1,104,107
1777283599659,1,104,107
1777283599692,1,104,107
1777283599727,1,104,107
1777283599760,1,104,107
1777283599792,1,104,107
1777283599827,1,104,107
1777283599860,1,104,107
1777283599892,1,104,107
1777283599927,1,104,107
1777283599961,1,104,107
1777283599992,1,104,107
1777283600027,1,104,107
1777283600061,1,104,107
1777283600092,1,104,107
1777283600127,1,104,107
1777283600160,1,104,107
1777283600192,1,104,107
1777283600227,1,104,107
1777283600261,1,104,107
1777283600292,1,104,107
1777283600327,1,104,107
1777283600361,1,104,107
1777283600392,1,104,107
1777283600427,1,104,107
1777283600459,1,104,107
1777283600492,1,104,107
1777283600527,1,104,107
1777283600561,1,104,107
1777283600592,1,104,107
1777283600632,1,104,107
1777283600665,1,104,107
1777283600696,1,104,107
1777283600727,1,104,107
1777283600760,1,104,107
1777283600792,1,104,107
1777283600827,1,104,107
1777283600861,1,104,107
1777283600892,1,104,107
1777283600927,1,104,107
1777283600959,1,104,107
1777283600992,1,104,107
1777283601027,1,104,107
1777283601061,1,104,107
1777283601092,1,104,107
1777283601127,1,104,107
1777283601161,1,104,107
1777283601192,1,104,107
1777283601227,1,104,107
1777283601261,1,104,107
1777283601292,1,104,107
1777283601329,1,104,107
1777283601359,1,104,108
1777283601392,1,104,107
1777283601427,1,104,107
1777283601465,1,104,107
1777283601500,1,104,107
1777283601527,1,104,107
1777283601560,1,104,107
1777283601592,1,104,107
1777283601627,1,104,107
1777283601660,1,104,107
1777283601692,1,104,107
1777283601728,1,104,107
1777283601759,1,104,107
1777283601792,1,104,107
1777283601827,1,104,107
1777283601860,1,104,107
1777283601892,1,104,107
1777283601927,1,104,107
1777283601960,1,104,107
1777283601992,1,104,107
1777283602027,1,104,107
1777283602060,1,104,108
1777283602092,1,104,107
1777283602127,1,104,107
1777283602149,1,104,107
1777283602180,1,104,107
1777283602212,1,104,107
1777283602244,1,104,107
1777283602276,1,104,108
1777283602309,1,104,107
1777283602344,1,104,108
1777283602376,1,104,108
1777283602409,1,104,108
1777283602444,1,104,107
1777283602476,1,104,107
1777283602509,1,104,107
1777283602544,1,104,108
1777283602576,1,104,107
1777283602609,1,104,107
1777283602643,1,104,108
1777283602676,1,104,108
1777283602709,1,104,108
1777283602744,1,104,108
1777283602776,1,104,108
1777283602809,1,104,108
1777283602843,1,104,107
1777283602876,1,104,108
1777283602909,1,104,108
1777283602944,1,104,108
1777283602976,1,104,108
1777283603009,1,104,107
1777283603044,1,104,108
1777283603076,1,104,108
1777283603109,1,104,108
1777283603144,1,104,108
1777283603176,1,104,108
1777283603209,1,104,108
1777283603242,1,104,108
1777283603278,1,104,108
1777283603309,1,104,108
1777283603344,1,104,108
1777283603376,1,104,108
1777283603409,1,104,108
1777283603442,1,104,108
1777283603472,1,104,108
1777283603509,1,104,108
1777283603542,1,104,108
1777283603578,1,104,108
1777283603609,1,104,108
1777283603643,1,104,108
1777283603676,1,104,108
1777283603709,1,104,108
1777283603744,1,104,108
1777283603776,1,104,108
1777283603809,1,104,108
1777283603844,1,104,108
1777283603878,1,104,108
1777283603909,1,104,108
1777283603944,1,104,108
1777283603976,1,104,108
1777283604009,1,104,108
1777283604044,1,104,108
1777283604076,1,104,108
1777283604109,1,104,108
1777283604142,1,104,108
1777283604178,1,104,108
1777283604209,1,104,108
1777283604244,1,104,108
1777283604276,1,104,108
1777283604309,1,104,108
1777283604343,1,104,108
1777283604378,1,104,108
1777283604409,1,104,108
1777283604442,1,104,108
1777283604478,1,104,108
1777283604509,1,104,108
1777283604544,1,104,108
1777283604576,1,104,108
1777283604609,1,104,107
1777283604644,1,104,108
1777283604676,1,104,108
1777283604709,1,104,107
1777283604744,1,104,108
1777283604776,1,104,107
1777283604809,1,104,108
1777283604844,1,104,107
1777283604876,1,104,108
1777283604909,1,104,108
1777283604944,1,104,108
1777283604976,1,104,108
1777283605010,1,104,108
1777283605045,1,104,108
1777283605076,1,104,108
1777283605109,1,104,108
1777283605144,1,103,108
1777283605176,1,103,108
1777283605209,1,103,108
1777283605243,1,103,109
1777283605276,1,103,109
1777283605309,1,103,109
1777283605344,1,103,110
1777283605376,1,103,111
1777283605410,1,103,111
1777283605444,1,102,111
1777283605478,1,102,112
1777283605509,1,102,112
1777283605542,1,102,113
1777283605578,1,102,113
1777283605609,1,102,114
1777283605644,1,102,115
1777283605676,1,102,116
1777283605709,1,102,116
1777283605744,1,102,117
1777283605778,1,101,117
1777283605809,1,101,118
1777283605844,1,102,118
1777283605876,1,102,119
1777283605909,1,102,120
1777283605944,1,102,120
1777283605966,1,102,121
1777283606000,1,102,121
1777283606027,1,102,121
1777283606060,1,102,122
1777283606092,1,102,122
1777283606127,1,102,122
1777283606160,1,102,123
1777283606192,1,102,123
1777283606227,1,103,123
1777283606260,1,103,123
1777283606295,1,103,123
1777283606327,1,103,123
1777283606359,1,103,123
1777283606392,1,104,123
1777283606427,1,104,123
1777283606461,1,104,123
1777283606492,1,104,123
1777283606527,1,104,123
1777283606561,1,104,123
1777283606592,1,104,123
1777283606627,1,104,123
1777283606661,1,104,123
1777283606692,1,104,123
1777283606727,1,104,123
1777283606761,1,104,123
1777283606792,1,104,123
1777283606827,1,104,123
1777283606859,1,104,123
1777283606892,1,104,123
1777283606927,1,104,123
1777283606959,1,104,123
1777283606992,1,104,123
1777283607029,1,104,123
1777283607059,1,104,123
1777283607092,1,104,123
1777283607127,1,104,123
1777283607161,1,104,123
1777283607196,1,104,123
1777283607228,1,104,123
1777283607260,1,104,123
1777283607292,1,104,123
1777283607327,1,104,123
1777283607359,1,104,123
1777283607392,1,104,123
1777283607427,1,104,123
1777283607461,1,104,123
1777283607492,1,104,123
1777283607527,1,104,123
1777283607559,1,104,123
1777283607592,1,104,123
1777283607627,1,104,123
1777283607661,1,104,123
1777283607692,1,104,123
1777283607727,1,104,123
1777283607759,1,104,123
1777283607788,1,104,123
1777283607827,1,104,123
1777283607875,1,104,123
1777283607909,1,104,123
1777283607944,1,104,122
1777283607976,1,104,122
1777283608009,1,104,123
1777283608043,1,104,123
1777283608076,1,104,122
1777283608109,1,104,122
1777283608144,1,104,122
1777283608176,1,104,123
1777283608209,1,104,122
1777283608244,1,104,122
1777283608276,1,104,122
1777283608309,1,104,122
1777283608344,1,104,122
1777283608376,1,104,122
1777283608409,1,104,122
1777283608442,1,104,122
1777283608475,1,104,122
1777283608509,1,104,122
1777283608544,1,104,122
1777283608576,1,104,122
1777283608609,1,104,122
1777283608644,1,104,122
1777283608676,1,104,122
1777283608709,1,104,122
1777283608742,1,104,122
1777283608772,1,104,122
1777283608809,1,104,122
1777283608843,1,104,122
1777283608876,1,104,122
1777283608909,1,104,122
1777283608944,1,104,122
1777283608976,1,104,122
1777283609009,1,104,122
1777283609044,1,104,122
1777283609076,1,104,122
1777283609109,1,104,122
1777283609144,1,104,122
1777283609176,1,104,122
1777283609209,1,104,122
1777283609243,1,104,122
1777283609276,1,104,122
1777283609309,1,104,122
1777283609344,1,104,122
1777283609376,1,104,122
1777283609409,1,104,122
1777283609444,1,104,122
1777283609476,1,104,122
1777283609509,1,104,122
1777283609544,1,104,122
1777283609576,1,104,122
1777283609609,1,104,122
1777283609642,1,104,122
1777283609675,1,104,122
1777283609709,1,104,122
1777283609744,1,104,122
1777283609775,1,104,122
1777283609809,1,104,122
1777283609842,1,104,122
1777283609875,1,104,122
1777283609909,1,104,122
1777283609944,1,104,122
1777283609976,1,104,122
1777283610009,1,104,122
1777283610042,1,104,122
1777283610075,1,104,122
1777283610109,1,104,122
1777283610144,1,104,122
1777283610176,1,104,122
1777283610209,1,104,122
1777283610244,1,104,122
1777283610276,1,104,122
1777283610309,1,104,122
1777283610342,1,104,122
1777283610375,1,104,122
1777283610409,1,104,122
1777283610444,1,104,122
1777283610476,1,104,122
1777283610509,1,104,122
1777283610544,1,104,122
1777283610576,1,104,122
1777283610610,1,104,122
1777283610661,1,104,122
1777283610692,1,104,122
1777283610727,1,104,122
1777283610761,1,104,122
1777283610792,1,104,122
1777283610827,1,104,122
1777283610861,1,104,122
1777283610892,1,104,122
1777283610927,1,104,122
1777283610961,1,104,122
1777283610992,1,104,122
1777283611027,1,104,122
1777283611060,1,104,122
1777283611092,1,104,122
1777283611127,1,104,122
1777283611160,1,104,122
1777283611192,1,104,122
1777283611227,1,104,122
1777283611262,1,104,122
1777283611292,1,104,122
1777283611327,1,104,122
1777283611361,1,104,122
1777283611392,1,104,122
1777283611427,1,104,122
1777283611461,1,104,122
1777283611492,1,104,122
1777283611527,1,104,122
1777283611560,1,104,122
1777283611592,1,104,122
1777283611627,1,104,122
1777283611661,1,104,122
1777283611692,1,104,122
1777283611727,1,104,122
1777283611761,1,104,122
1777283611792,1,104,122
1777283611827,1,104,122
1777283611861,1,104,122
1777283611892,1,104,122
1777283611927,1,104,122
1777283611965,1,104,122
1777283612000,1,104,122
1777283612028,1,104,122
1777283612059,1,104,122
1777283612092,1,104,122
1777283612127,1,104,122
1777283612160,1,104,122
1777283612192,1,104,122
1777283612227,1,104,122
1777283612260,1,104,122
1777283612292,1,104,122
1777283612327,1,104,122
1777283612360,1,104,122
1777283612392,1,104,122
1777283612427,1,104,122
1777283612459,1,104,122
1777283612492,1,104,122
1777283612527,1,104,121
1777283612560,1,105,121
1777283612592,1,105,120
1777283612627,1,105,119
1777283612660,1,106,117
1777283612692,1,106,117
1777283612727,1,106,115
1777283612760,1,107,112
1777283612792,1,107,112
1777283612827,1,108,109
1777283612860,1,108,106
1777283612892,1,109,105
1777283612927,1,109,102
1777283612960,1,110,97
1777283612992,1,110,96
1777283613027,1,110,92
1777283613060,1,111,89
1777283613092,1,111,86
1777283613127,1,112,82
1777283613160,1,112,77
1777283613192,1,112,75
1777283613227,1,113,71
1777283613260,1,113,66
1777283613292,1,113,64
1777283613327,1,114,60
1777283613360,1,114,55
1777283613392,1,114,54
1777283613427,1,114,51
1777283613460,1,114,46
1777283613492,1,114,45
1777283613527,1,114,43
1777283613560,1,114,39
1777283613592,1,114,38
1777283613627,1,114,37
1777283613660,1,113,35
1777283613692,1,113,34
1777283613727,1,112,33
1777283613749,1,111,32
1777283613777,1,111,32
1777283613809,1,111,32
1777283613843,1,111,32
1777283613878,1,110,32
1777283613909,1,109,33
1777283613944,1,109,33
1777283613966,1,108,34
1777283613997,1,108,35
1777283614027,1,107,35
1777283614060,1,107,37
1777283614092,1,106,37
1777283614127,1,106,38
1777283614160,1,105,40
1777283614192,1,105,41
1777283614227,1,104,42
1777283614260,1,104,44
1777283614292,1,103,44
1777283614327,1,103,46
1777283614360,1,103,48
1777283614392,1,102,48
1777283614427,1,102,49
1777283614460,1,102,51
1777283614492,1,102,51
1777283614527,1,102,52
1777283614560,1,102,53
1777283614592,1,102,54
1777283614627,1,102,54
1777283614660,1,102,55
1777283614692,1,103,56
1777283614727,1,103,56
1777283614760,1,103,57
1777283614792,1,103,57
1777283614827,1,103,57
1777283614859,1,104,58
1777283614892,1,104,58
1777283614927,1,104,58
1777283614959,1,104,58
1777283614992,1,104,58
1777283615027,1,104,58
1777283615060,1,104,58
1777283615092,1,104,58
1777283615127,1,104,58
1777283615160,1,105,58
1777283615192,1,105,58
1777283615227,1,105,58
1777283615261,1,105,58
1777283615292,1,105,58
1777283615327,1,105,58
1777283615361,1,105,58
1777283615392,1,105,58
1777283615427,1,105,58
1777283615459,1,105,58
1777283615492,1,105,58
1777283615527,1,105,58
1777283615561,1,105,58
1777283615592,1,105,58
1777283615627,1,105,58
1777283615662,1,105,58
1777283615692,1,105,58
1777283615727,1,105,58
1777283615764,1,105,58
1777283615792,1,105,58
1777283615827,1,105,58
1777283615861,1,105,58
1777283615892,1,105,58
1777283615927,1,105,58
1777283615959,1,105,58
1777283615992,1,105,58
1777283616027,1,105,58
1777283616061,1,105,58
1777283616092,1,105,58
1777283616127,1,105,58
1777283616161,1,104,58
1777283616192,1,104,58
1777283616227,1,105,59
1777283616260,1,105,59
1777283616292,1,105,59
1777283616327,1,105,59
1777283616361,1,105,60
1777283616392,1,105,60
1777283616427,1,105,61
1777283616461,1,105,61
1777283616492,1,104,62
1777283616527,1,104,62
1777283616561,1,104,63
1777283616592,1,104,64
1777283616627,1,105,65
1777283616661,1,104,65
1777283616692,1,104,67
1777283616727,1,104,67
1777283616761,1,104,68
1777283616792,1,104,69
1777283616827,1,104,70
1777283616861,1,104,71
1777283616892,1,104,73
1777283616927,1,104,73
1777283616961,1,103,74
1777283616992,1,103,76
1777283617027,1,103,76
1777283617061,1,104,78
1777283617092,1,103,79
1777283617127,1,103,80
1777283617161,1,103,81
1777283617192,1,103,82
1777283617227,1,103,83
1777283617261,1,103,84
1777283617292,1,103,86
1777283617327,1,103,86
1777283617361,1,103,87
1777283617392,1,103,89
1777283617427,1,103,89
1777283617461,1,103,90
1777283617492,1,103,91
1777283617527,1,103,92
1777283617561,1,103,93
1777283617592,1,103,94
1777283617627,1,103,94
1777283617661,1,103,95
1777283617692,1,103,96
1777283617727,1,103,97
1777283617761,1,103,98
1777283617792,1,103,99
1777283617827,1,103,99
1777283617861,1,103,100
1777283617892,1,103,101
1777283617927,1,103,101
1777283617961,1,103,102
1777283617992,1,103,103
1777283618027,1,102,103
1777283618061,1,102,104
1777283618092,1,102,105
1777283618127,1,102,105
1777283618161,1,103,106
1777283618192,1,103,107
1777283618230,1,103,107
1777283618265,1,103,108
1777283618296,1,103,109
1777283618328,1,103,110
1777283618360,1,103,110
1777283618392,1,103,111
1777283618427,1,103,111
1777283618461,1,103,112
1777283618492,1,103,113
1777283618527,1,103,114
1777283618561,1,103,114
1777283618592,1,103,116
1777283618627,1,103,116
1777283618661,1,102,117
1777283618692,1,102,118
1777283618727,1,102,119
1777283618760,1,102,120
1777283618792,1,102,120
1777283618827,1,102,121
1777283618861,1,102,122
1777283618892,1,102,124
1777283618927,1,102,124
1777283618961,1,102,125
1777283618992,1,102,127
1777283619027,1,102,127
1777283619061,1,102,128
1777283619092,1,101,129
1777283619127,1,102,130
1777283619161,1,101,130
1777283619192,1,101,131
1777283619227,1,101,132
1777283619261,1,101,133
1777283619292,1,101,133
1777283619327,1,101,134
1777283619361,1,101,134
1777283619392,1,101,135
1777283619427,1,101,135
1777283619461,1,101,136
1777283619492,1,101,136
1777283619527,1,101,136
1777283619561,1,101,136
1777283619592,1,101,136
1777283619627,1,101,136
1777283619661,1,101,136
1777283619692,1,102,136
1777283619727,1,102,135
1777283619759,1,102,135
1777283619788,1,102,135
1777283619816,1,103,135
1777283619850,1,102,134
1777283619876,1,103,134
1777283619909,1,103,134
1777283619944,1,103,133
1777283619976,1,103,133
1777283620009,1,104,133
1777283620044,1,104,132
1777283620076,1,105,132
1777283620109,1,105,131
1777283620144,1,105,131
1777283620177,1,106,130
1777283620209,1,106,130
1777283620242,1,106,130
1777283620275,1,107,129
1777283620309,1,107,129
1777283620344,1,108,129
1777283620376,1,108,128
1777283620409,1,108,128
1777283620444,1,109,128
1777283620476,1,109,127
1777283620509,1,109,127
1777283620544,1,109,126
1777283620576,1,109,126
1777283620609,1,109,126
1777283620644,1,110,126
1777283620680,1,109,125
1777283620712,1,109,125
1777283620743,1,109,125
1777283620776,1,109,125
1777283620809,1,109,125
1777283620844,1,108,125
1777283620876,1,108,125
1777283620909,1,108,125
1777283620944,1,107,125
1777283620976,1,107,125
1777283621009,1,107,125
1777283621044,1,107,125
1777283621076,1,106,125
1777283621109,1,106,125
1777283621144,1,106,125
1777283621176,1,105,125
1777283621209,1,105,125
1777283621244,1,105,125
1777283621276,1,104,125
1777283621309,1,104,125
1777283621344,1,104,125
1777283621376,1,104,125
1777283621409,1,104,125
1777283621444,1,104,125
1777283621476,1,104,125
1777283621509,1,104,125
1777283621543,1,104,125
1777283621576,1,104,125
1777283621609,1,104,125
1777283621644,1,104,125
1777283621676,1,104,125
1777283621709,1,104,125
1777283621742,1,104,125
1777283621775,1,104,125
1777283621809,1,104,125
1777283621844,1,104,125
1777283621876,1,104,125
1777283621909,1,104,125
1777283621944,1,104,125
1777283621976,1,105,125
1777283622009,1,105,125
1777283622044,1,105,125
1777283622076,1,105,125
1777283622110,1,106,125
1777283622144,1,106,125
1777283622176,1,106,125
1777283622209,1,106,124
1777283622249,1,106,124
1777283622283,1,106,124
1777283622316,1,106,124
1777283622344,1,107,124
1777283622380,1,107,124
1777283622412,1,107,124
1777283622444,1,107,124
1777283622476,1,107,124
1777283622509,1,107,124
1777283622543,1,107,124
1777283622576,1,108,124
1777283622609,1,108,124
1777283622644,1,108,124
1777283622676,1,108,124
1777283622709,1,108,124
1777283622744,1,108,124
1777283622776,1,108,124
1777283622809,1,108,124
1777283622844,1,107,124
1777283622876,1,108,124
1777283622909,1,108,124
1777283622943,1,108,124
1777283622976,1,108,124
1777283623009,1,108,124
1777283623044,1,107,123
1777283623076,1,108,124
1777283623109,1,108,124
1777283623144,1,108,124
1777283623176,1,108,124
1777283623209,1,107,123
1777283623244,1,108,124
1777283623276,1,107,123
1777283623309,1,107,123
1777283623343,1,107,123
1777283623376,1,108,124
1777283623409,1,108,124
1777283623442,1,108,124
1777283623475,1,108,124
1777283623509,1,108,124
1777283623544,1,108,124
1777283623576,1,108,124
1777283623609,1,107,123
1777283623642,1,107,123
1777283623675,1,107,123
1777283623709,1,107,123
1777283623744,1,107,123
1777283623776,1,107,123
1777283623809,1,107,123
1777283623844,1,107,123
1777283623876,1,107,123
1777283623909,1,107,123
1777283623943,1,107,123
1777283623976,1,107,123
1777283624009,1,107,123
1777283624044,1,107,123
1777283624076,1,107,123
1777283624109,1,107,123
1777283624144,1,107,123
1777283624176,1,107,123
1777283624209,1,107,123
1777283624244,1,107,123
1777283624276,1,107,123
1777283624309,1,107,123
1777283624344,1,107,123
1777283624376,1,107,123
1777283624409,1,107,123
1777283624444,1,107,123
1777283624476,1,107,123
1777283624509,1,107,123
1777283624544,1,107,123
1777283624576,1,107,123
1777283624609,1,107,123
1777283624644,1,107,123
1777283624676,1,107,123
1777283624709,1,107,123
1777283624744,1,107,123
1777283624780,1,107,123
1777283624816,1,107,123
1777283624849,1,107,123
1777283624880,1,107,123
1777283624912,1,107,123
1777283624944,1,107,123
1777283624976,1,107,123
1777283625009,1,107,123
1777283625044,1,107,123
1777283625076,1,107,123
1777283625109,1,107,123
1777283625142,1,107,123
1777283625175,1,107,123
1777283625209,1,107,123
1777283625244,1,107,123
1777283625276,1,107,123
1777283625309,1,107,123
1777283625342,1,107,123
1777283625375,1,107,123
1777283625409,1,107,123
1777283625442,1,107,123
1777283625475,1,107,123
1777283625509,1,107,123
1777283625544,1,107,123
1777283625576,1,107,123
1777283625609,1,107,123
1777283625644,1,107,123
1777283625676,1,107,123
1777283625709,1,107,123
1777283625744,1,107,123
1777283625776,1,107,123
1777283625809,1,107,123
1777283625844,1,107,123
1777283625866,1,107,123
1777283625896,1,107,123
1777283625928,1,107,123
1777283625960,1,107,123
1777283625992,1,107,123
1777283626027,1,107,123
1777283626061,1,107,123
1777283626092,1,107,123
1777283626127,1,107,123
1777283626161,1,107,123
1777283626192,1,107,123
1777283626227,1,107,123
1777283626261,1,107,123
1777283626292,1,107,123
1777283626327,1,107,123
1777283626361,1,107,123
1777283626392,1,107,123
1777283626427,1,107,123
1777283626461,1,107,123
1777283626492,1,107,123
1777283626527,1,107,123
1777283626559,1,107,123
1777283626592,1,107,123
1777283626627,1,107,123
1777283626661,1,107,123
1777283626692,1,107,123
1777283626727,1,107,123
1777283626762,1,107,123
1777283626792,1,107,123
1777283626827,1,107,123
1777283626861,1,107,123
1777283626892,1,107,123
1777283626927,1,107,123
1777283626961,1,107,123
1777283626992,1,107,123
1777283627027,1,107,123
1777283627061,1,108,123
1777283627092,1,107,123
1777283627127,1,107,123
1777283627161,1,108,123
1777283627192,1,108,123
1777283627227,1,108,123
1777283627261,1,108,123
1777283627292,1,107,123
1777283627327,1,107,123
1777283627361,1,107,123
1777283627392,1,108,123
1777283627427,1,107,123
1777283627461,1,108,123
1777283627492,1,108,123
1777283627527,1,107,123
1777283627561,1,108,123
1777283627592,1,107,123
1777283627627,1,107,123
1777283627661,1,108,123
1777283627692,1,108,123
1777283627727,1,108,123
1777283627761,1,108,123
1777283627792,1,108,123
1777283627827,1,108,123
1777283627861,1,108,123
1777283627892,1,107,123
1777283627927,1,108,123
1777283627961,1,108,123
1777283627992,1,108,123
1777283628027,1,108,123
1777283628061,1,108,123
1777283628092,1,107,123
1777283628127,1,108,123
1777283628159,1,108,123
1777283628192,1,108,123
1777283628227,1,108,123
1777283628261,1,108,123
1777283628292,1,108,123
1777283628327,1,108,123
1777283628361,1,108,123
1777283628392,1,107,122
1777283628427,1,107,122
1777283628461,1,108,123
1777283628492,1,108,123
1777283628527,1,107,122
1777283628561,1,107,122
1777283628592,1,108,123
1777283628627,1,108,123
1777283628662,1,107,122
1777283628692,1,107,122
1777283628727,1,107,122
1777283628761,1,108,123
1777283628792,1,107,122
1777283628827,1,107,122
1777283628861,1,107,122
1777283628892,1,108,123
1777283628927,1,108,123
1777283628962,1,107,122
1777283628992,1,107,122
1777283629027,1,107,122
1777283629061,1,107,122
1777283629092,1,107,122
1777283629127,1,107,122
1777283629161,1,107,122
1777283629192,1,107,122
1777283629227,1,107,122
1777283629261,1,107,121
1777283629292,1,106,120
1777283629327,1,106,120
1777283629361,1,106,118
1777283629392,1,105,116
1777283629427,1,105,115
1777283629461,1,105,114
1777283629492,1,104,111
1777283629527,1,103,109
1777283629560,1,103,107
1777283629593,1,102,104
1777283629627,1,101,101
1777283629661,1,101,98
1777283629692,1,100,93
1777283629727,1,99,92
1777283629761,1,99,88
1777283629792,1,98,83
1777283629827,1,97,81
1777283629861,1,97,77
1777283629892,1,96,72
1777283629927,1,95,70
1777283629961,1,95,66
1777283629992,1,94,61
1777283630027,1,94,60
1777283630061,1,93,56
1777283630092,1,93,52
1777283630127,1,93,50
1777283630161,1,93,48
1777283630192,1,92,44
1777283630228,1,92,43
1777283630260,1,92,40
1777283630292,1,92,40
1777283630327,1,92,38
1777283630361,1,92,37
1777283630392,1,93,36
1777283630427,1,93,36
1777283630461,1,93,35
1777283630492,1,94,35
1777283630527,1,94,35
1777283630561,1,95,36
1777283630592,1,96,36
1777283630627,1,97,37
1777283630663,1,97,37
1777283630700,1,99,39
1777283630732,1,99,40
1777283630765,1,100,41
1777283630796,1,101,42
1777283630828,1,102,43
1777283630859,1,103,44
1777283630892,1,104,45
1777283630927,1,104,46
1777283630959,1,105,47
1777283630988,1,106,48
1777283631027,1,107,50
1777283631061,1,108,51
1777283631092,1,109,52
1777283631132,1,109,52
1777283631165,1,110,54
1777283631196,1,111,55
1777283631228,1,111,55
1777283631260,1,112,56
1777283631292,1,112,56
1777283631327,1,112,56
1777283631361,1,112,57
1777283631392,1,112,57
1777283631427,1,112,57
1777283631459,1,112,58
1777283631492,1,112,58
1777283631527,1,112,58
1777283631561,1,112,58
1777283631592,1,111,57
1777283631627,1,111,57
1777283631660,1,111,57
1777283631692,1,111,56
1777283631727,1,111,56
1777283631761,1,111,55
1777283631792,1,110,55
1777283631827,1,110,54
1777283631860,1,110,54
1777283631893,1,110,54
1777283631927,1,109,53
1777283631959,1,109,53
1777283631993,1,109,53
1777283632027,1,109,52
1777283632060,1,109,52
1777283632093,1,108,52
1777283632127,1,108,52
1777283632160,1,108,53
1777283632192,1,108,53
1777283632227,1,107,53
1777283632262,1,107,53
1777283632292,1,106,54
1777283632327,1,106,54
1777283632361,1,106,54
1777283632392,1,105,55
1777283632427,1,105,55
1777283632461,1,105,56
1777283632492,1,104,57
1777283632527,1,104,57
1777283632561,1,104,58
1777283632592,1,103,59
1777283632627,1,103,60
1777283632659,1,103,61
1777283632692,1,102,61
1777283632727,1,102,62
1777283632762,1,102,63
1777283632792,1,102,65
1777283632827,1,102,65
1777283632865,1,102,66
1777283632900,1,102,67
1777283632928,1,102,68
1777283632960,1,102,69
1777283633000,1,102,69
1777283633028,1,102,71
1777283633060,1,103,72
1777283633092,1,103,72
1777283633127,1,103,73
1777283633161,1,104,74
1777283633192,1,104,75
1777283633227,1,104,75
1777283633261,1,104,76
1777283633292,1,105,76
1777283633327,1,105,77
1777283633361,1,105,77
1777283633392,1,106,78
1777283633427,1,106,78
1777283633461,1,106,79
1777283633492,1,107,79
1777283633527,1,107,79
1777283633561,1,107,79
1777283633592,1,108,80
1777283633627,1,108,80
1777283633661,1,108,80
